1,1,889.65,422.55,137.70,520.43,0.94,-1,-1,-1
1,2,508.61,456.30,32.40,105.30,0.93,-1,-1,-1
1,3,1011.15,411.08,160.65,612.90,0.93,-1,-1,-1
1,4,773.55,444.15,71.55,205.88,0.93,-1,-1,-1
1,5,383.40,464.40,41.17,112.05,0.92,-1,-1,-1
1,6,1368.90,418.50,91.80,290.93,0.92,-1,-1,-1
1,7,1171.80,449.21,43.20,102.60,0.91,-1,-1,-1
1,8,1025.33,427.28,148.50,435.38,0.90,-1,-1,-1
1,9,579.49,456.30,21.60,61.43,0.89,-1,-1,-1
1,10,598.73,457.65,21.60,56.02,0.88,-1,-1,-1
1,11,536.62,457.65,22.28,59.40,0.87,-1,-1,-1
1,12,1633.50,415.12,164.70,473.85,0.86,-1,-1,-1
1,13,626.06,457.31,21.60,62.10,0.86,-1,-1,-1
1,14,558.56,456.98,22.28,62.10,0.86,-1,-1,-1
1,15,415.46,465.75,41.17,105.30,0.84,-1,-1,-1
1,16,843.08,449.89,21.60,64.80,0.84,-1,-1,-1
1,17,988.88,450.56,28.35,79.65,0.83,-1,-1,-1
1,18,596.03,441.11,18.90,43.88,0.83,-1,-1,-1
1,19,501.19,462.04,25.65,83.02,0.83,-1,-1,-1
1,20,1571.40,406.35,162.00,407.70,0.82,-1,-1,-1
1,21,437.06,457.65,34.43,93.15,0.81,-1,-1,-1
1,22,1115.78,446.85,37.80,101.25,0.79,-1,-1,-1
1,23,1013.18,455.96,27.00,72.90,0.79,-1,-1,-1
1,24,806.62,445.16,24.30,80.32,0.77,-1,-1,-1
1,25,393.86,461.70,35.10,98.55,0.75,-1,-1,-1
2,1,891.41,421.96,136.53,523.94,0.94,-1,-1,-1
2,2,508.03,456.01,32.40,105.30,0.93,-1,-1,-1
2,3,1011.15,413.12,166.51,609.10,0.92,-1,-1,-1
2,4,774.72,446.49,72.72,204.12,0.92,-1,-1,-1
2,5,383.40,463.82,40.00,112.64,0.92,-1,-1,-1
2,6,1360.12,419.67,95.90,288.00,0.91,-1,-1,-1
2,7,1172.98,449.50,43.20,102.60,0.89,-1,-1,-1
2,8,1027.67,428.74,146.16,425.71,0.88,-1,-1,-1
2,9,579.78,456.01,21.60,61.43,0.88,-1,-1,-1
2,10,598.73,458.24,21.60,55.44,0.88,-1,-1,-1
2,11,536.63,457.65,22.86,59.40,0.87,-1,-1,-1
2,12,1645.22,416.88,152.99,477.37,0.89,-1,-1,-1
2,13,626.65,457.90,21.60,61.51,0.86,-1,-1,-1
2,14,558.86,456.98,22.28,61.51,0.86,-1,-1,-1
2,15,414.00,466.34,41.76,105.30,0.85,-1,-1,-1
2,16,843.66,450.47,22.77,65.39,0.84,-1,-1,-1
2,17,987.71,450.85,29.52,81.99,0.84,-1,-1,-1
2,18,596.03,441.11,18.90,43.88,0.83,-1,-1,-1
2,19,500.60,460.57,26.24,84.20,0.80,-1,-1,-1
2,20,1586.64,406.93,152.63,405.95,0.84,-1,-1,-1
2,21,436.48,457.36,35.01,96.67,0.84,-1,-1,-1
2,22,1115.19,447.14,37.80,99.49,0.81,-1,-1,-1
2,23,1012.59,455.67,28.17,72.90,0.82,-1,-1,-1
2,24,807.80,446.33,25.47,82.08,0.81,-1,-1,-1
2,25,393.86,462.87,34.52,96.79,0.59,-1,-1,-1
3,1,891.19,420.81,137.39,527.16,0.93,-1,-1,-1
3,2,507.67,456.22,32.93,105.83,0.93,-1,-1,-1
3,3,1012.71,412.15,170.63,608.70,0.92,-1,-1,-1
3,4,777.55,446.63,72.93,204.34,0.92,-1,-1,-1
3,5,383.14,463.45,40.34,112.74,0.92,-1,-1,-1
3,6,1349.83,419.33,99.19,287.50,0.90,-1,-1,-1
3,7,1175.29,448.76,43.20,102.60,0.90,-1,-1,-1
3,8,1025.96,427.13,145.76,423.26,0.89,-1,-1,-1
3,9,579.58,455.69,21.60,61.42,0.88,-1,-1,-1
3,10,598.21,458.07,22.13,55.34,0.88,-1,-1,-1
3,11,537.15,458.44,22.44,58.87,0.87,-1,-1,-1
3,12,1654.80,412.98,151.01,490.56,0.89,-1,-1,-1
3,13,627.55,458.53,21.07,60.89,0.86,-1,-1,-1
3,14,558.39,457.77,22.28,60.89,0.85,-1,-1,-1
3,15,412.45,466.18,41.86,104.25,0.85,-1,-1,-1
3,16,844.80,450.05,22.97,65.49,0.85,-1,-1,-1
3,17,989.58,451.16,28.69,79.28,0.76,-1,-1,-1
3,18,595.77,441.11,18.90,42.82,0.83,-1,-1,-1
3,19,499.73,460.58,26.86,84.40,0.77,-1,-1,-1
3,20,1595.69,403.86,153.20,414.60,0.83,-1,-1,-1
3,21,435.60,459.90,35.63,91.57,0.82,-1,-1,-1
3,22,1114.05,446.92,38.85,100.78,0.75,-1,-1,-1
3,23,1012.50,454.83,28.37,73.95,0.80,-1,-1,-1
3,24,808.01,446.79,25.67,79.78,0.49,-1,-1,-1
3,25,393.61,462.81,36.01,96.49,0.40,-1,-1,-1
4,1,893.62,421.98,134.61,526.08,0.93,-1,-1,-1
4,2,506.50,456.54,33.10,105.99,0.93,-1,-1,-1
4,3,1014.70,414.37,178.97,606.61,0.92,-1,-1,-1
4,4,779.41,445.32,72.97,206.00,0.92,-1,-1,-1
4,5,383.78,463.85,39.95,112.24,0.92,-1,-1,-1
4,6,1338.01,421.25,104.74,284.82,0.92,-1,-1,-1
4,7,1178.54,448.50,42.17,102.09,0.90,-1,-1,-1
4,8,1026.91,428.66,146.73,420.10,0.87,-1,-1,-1
4,9,579.46,455.59,21.60,61.43,0.88,-1,-1,-1
4,10,597.74,457.74,22.29,55.32,0.87,-1,-1,-1
4,11,537.02,458.42,22.81,58.19,0.88,-1,-1,-1
4,12,1662.59,411.67,152.73,502.82,0.90,-1,-1,-1
4,13,628.03,458.44,20.91,61.22,0.84,-1,-1,-1
4,14,557.93,457.48,22.28,61.22,0.86,-1,-1,-1
4,15,412.95,466.10,41.37,103.92,0.86,-1,-1,-1
4,16,846.65,449.63,24.04,65.51,0.84,-1,-1,-1
4,17,989.15,450.71,29.43,80.43,0.81,-1,-1,-1
4,18,595.64,441.10,19.42,42.49,0.82,-1,-1,-1
4,19,494.33,461.63,26.55,81.36,0.65,-1,-1,-1
4,20,1605.37,404.39,141.05,412.76,0.86,-1,-1,-1
4,21,435.02,459.41,36.34,94.57,0.83,-1,-1,-1
4,22,1106.04,445.54,37.16,98.64,0.69,-1,-1,-1
4,23,1012.44,455.05,27.40,73.77,0.80,-1,-1,-1
4,24,808.52,445.60,25.72,80.04,0.34,-1,-1,-1
4,25,393.97,463.53,34.96,95.40,0.42,-1,-1,-1
4,26,-106.57,401.96,227.64,466.09,0.79,-1,-1,-1
4,27,597.38,448.54,19.58,47.93,0.76,-1,-1,-1
5,1,893.97,422.41,135.70,527.09,0.93,-1,-1,-1
5,2,505.73,456.41,33.63,106.53,0.93,-1,-1,-1
5,3,1015.42,412.87,193.19,606.70,0.92,-1,-1,-1
5,4,781.01,444.66,72.97,207.52,0.91,-1,-1,-1
5,5,383.60,464.02,40.32,112.08,0.92,-1,-1,-1
5,6,1324.76,423.39,115.13,283.99,0.91,-1,-1,-1
5,7,1183.10,448.46,40.83,101.92,0.89,-1,-1,-1
5,8,1026.31,423.18,152.03,451.34,0.88,-1,-1,-1
5,9,579.27,456.83,22.10,59.93,0.87,-1,-1,-1
5,10,598.19,457.90,21.84,55.32,0.88,-1,-1,-1
5,11,537.31,458.41,23.43,58.49,0.87,-1,-1,-1
5,12,1669.76,412.81,173.39,503.63,0.90,-1,-1,-1
5,13,629.25,458.16,20.37,61.84,0.86,-1,-1,-1
5,14,558.14,458.39,22.28,59.35,0.85,-1,-1,-1
5,15,413.27,465.85,42.21,104.34,0.88,-1,-1,-1
5,16,847.81,450.27,23.41,64.01,0.85,-1,-1,-1
5,17,988.58,450.34,30.65,85.28,0.82,-1,-1,-1
5,18,595.95,441.37,19.09,40.41,0.82,-1,-1,-1
5,19,493.17,462.26,26.91,81.88,0.62,-1,-1,-1
5,20,1607.93,405.17,145.68,412.92,0.84,-1,-1,-1
5,21,435.70,458.51,35.57,94.03,0.83,-1,-1,-1
5,22,1111.61,446.39,38.58,99.44,0.79,-1,-1,-1
5,23,1012.01,453.94,30.08,80.15,0.81,-1,-1,-1
5,25,394.47,462.27,34.56,97.58,0.65,-1,-1,-1
5,26,-89.42,404.96,211.70,459.33,0.85,-1,-1,-1
5,27,597.95,452.86,19.58,47.92,0.75,-1,-1,-1
6,1,894.55,422.55,135.12,526.44,0.93,-1,-1,-1
6,2,504.55,457.08,34.28,105.26,0.93,-1,-1,-1
6,3,1015.67,409.67,205.41,608.99,0.92,-1,-1,-1
6,4,783.90,445.17,71.03,208.01,0.92,-1,-1,-1
6,5,383.53,464.06,40.45,112.51,0.92,-1,-1,-1
6,6,1309.85,425.76,129.17,280.64,0.92,-1,-1,-1
6,7,1185.98,448.46,40.42,101.87,0.89,-1,-1,-1
6,8,1027.56,421.38,154.74,461.15,0.87,-1,-1,-1
6,9,579.94,455.78,21.79,61.39,0.88,-1,-1,-1
6,10,598.61,456.99,21.67,56.29,0.87,-1,-1,-1
6,11,537.17,458.64,23.63,58.61,0.87,-1,-1,-1
6,12,1671.24,413.53,211.17,507.54,0.93,-1,-1,-1
6,13,630.37,458.06,20.20,62.06,0.87,-1,-1,-1
6,14,558.95,458.68,21.31,58.73,0.84,-1,-1,-1
6,15,413.40,466.24,42.96,104.01,0.86,-1,-1,-1
